,alpha,beta,depth,gof,hemi,model,ns,power,subject
967,0.0,0.4,0.9,0.6017384053010808,rh,adalasso,2.0,0.0,CC120319
968,0.0,0.6,0.9,0.2523664985943863,lh,adalasso,0.0,0.0,CC120319
969,0.0,0.6,0.9,0.2523664985943863,rh,adalasso,1.0,0.0,CC120319
970,0.0,0.2,0.9,0.7611057752051854,lh,adalasso,3.0,0.0,CC120319
971,0.0,0.2,0.9,0.7611057752051854,rh,adalasso,4.0,0.0,CC120319
972,0.0,0.7,0.9,0.24031828344127448,lh,adalasso,0.0,0.0,CC120319
973,0.0,0.7,0.9,0.24031828344127448,rh,adalasso,1.0,0.0,CC120319
974,0.0,0.5,0.9,0.34765786791066344,lh,adalasso,1.0,0.0,CC120319
975,0.0,0.5,0.9,0.34765786791066344,rh,adalasso,1.0,0.0,CC120319
976,0.0,0.1,0.9,0.8504833764225483,lh,adalasso,5.0,0.0,CC120319
977,0.0,0.1,0.9,0.8504833764225483,rh,adalasso,7.0,0.0,CC120319
978,0.0,0.3,0.9,0.6321064219484389,lh,adalasso,2.0,0.0,CC120319
979,0.0,0.3,0.9,0.6321064219484389,rh,adalasso,2.0,0.0,CC120319
980,0.0,0.25,0.9,0.5122680760138874,lh,adalasso,1.0,0.0,CC120376
981,0.0,0.25,0.9,0.5122680760138874,rh,adalasso,2.0,0.0,CC120376
982,0.0,0.15,0.9,0.6906028646711992,lh,adalasso,2.0,0.0,CC120376
983,0.0,0.15,0.9,0.6906028646711992,rh,adalasso,5.0,0.0,CC120376
984,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC120376
985,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC120376
986,0.0,0.4,0.9,0.3848145775927424,lh,adalasso,0.0,0.0,CC120376
987,0.0,0.4,0.9,0.3848145775927424,rh,adalasso,2.0,0.0,CC120376
988,0.0,0.6,0.9,0.2507628247208957,lh,adalasso,0.0,0.0,CC120376
989,0.0,0.6,0.9,0.2507628247208957,rh,adalasso,1.0,0.0,CC120376
990,0.0,0.2,0.9,0.60579925321723,lh,adalasso,1.0,0.0,CC120376
991,0.0,0.2,0.9,0.60579925321723,rh,adalasso,4.0,0.0,CC120376
992,0.0,0.7,0.9,0.2242357952067715,lh,adalasso,0.0,0.0,CC120376
993,0.0,0.7,0.9,0.2242357952067715,rh,adalasso,1.0,0.0,CC120376
994,0.0,0.5,0.9,0.26678711720352155,lh,adalasso,0.0,0.0,CC120376
995,0.0,0.5,0.9,0.26678711720352155,rh,adalasso,1.0,0.0,CC120376
996,0.0,0.1,0.9,0.7984995063723909,lh,adalasso,5.0,0.0,CC120376
997,0.0,0.1,0.9,0.7984995063723909,rh,adalasso,6.0,0.0,CC120376
998,0.0,0.3,0.9,0.49905954212860537,lh,adalasso,1.0,0.0,CC120376
999,0.0,0.3,0.9,0.49905954212860537,rh,adalasso,2.0,0.0,CC120376
1000,0.0,0.25,0.9,0.6898482455613709,lh,adalasso,1.0,0.0,CC120469
1001,0.0,0.25,0.9,0.6898482455613709,rh,adalasso,3.0,0.0,CC120469
1002,0.0,0.15,0.9,0.7964313977018991,lh,adalasso,2.0,0.0,CC120469
1003,0.0,0.15,0.9,0.7964313977018991,rh,adalasso,5.0,0.0,CC120469
1004,0.0,0.8,0.9,0.2558880681706177,lh,adalasso,0.0,0.0,CC120469
1005,0.0,0.8,0.9,0.2558880681706177,rh,adalasso,1.0,0.0,CC120469
1006,0.0,0.4,0.9,0.6186418314778185,lh,adalasso,1.0,0.0,CC120469
1007,0.0,0.4,0.9,0.6186418314778185,rh,adalasso,2.0,0.0,CC120469
1008,0.0,0.6,0.9,0.4904837432579734,lh,adalasso,1.0,0.0,CC120469
1009,0.0,0.6,0.9,0.4904837432579734,rh,adalasso,1.0,0.0,CC120469
1010,0.0,0.2,0.9,0.7492314167376174,lh,adalasso,1.0,0.0,CC120469
1011,0.0,0.2,0.9,0.7492314167376174,rh,adalasso,4.0,0.0,CC120469
1012,0.0,0.7,0.9,0.2702270613000418,lh,adalasso,0.0,0.0,CC120469
1013,0.0,0.7,0.9,0.2702270613000418,rh,adalasso,1.0,0.0,CC120469
1014,0.0,0.5,0.9,0.5968692395384856,lh,adalasso,1.0,0.0,CC120469
1015,0.0,0.5,0.9,0.5968692395384856,rh,adalasso,2.0,0.0,CC120469
1016,0.0,0.1,0.9,0.8553425569807191,lh,adalasso,3.0,0.0,CC120469
1017,0.0,0.1,0.9,0.8553425569807191,rh,adalasso,6.0,0.0,CC120469
1018,0.0,0.3,0.9,0.6332782878481131,lh,adalasso,1.0,0.0,CC120469
1019,0.0,0.3,0.9,0.6332782878481131,rh,adalasso,2.0,0.0,CC120469
1020,0.0,0.25,0.9,0.7047075919385808,lh,adalasso,1.0,0.0,CC120550
1021,0.0,0.25,0.9,0.7047075919385808,rh,adalasso,5.0,0.0,CC120550
1022,0.0,0.15,0.9,0.8147037087524731,lh,adalasso,3.0,0.0,CC120550
1023,0.0,0.15,0.9,0.8147037087524731,rh,adalasso,6.0,0.0,CC120550
1024,0.0,0.8,0.9,0.18481243977434403,lh,adalasso,1.0,0.0,CC120550
1025,0.0,0.8,0.9,0.18481243977434403,rh,adalasso,0.0,0.0,CC120550
1026,0.0,0.4,0.9,0.48354641127884146,lh,adalasso,1.0,0.0,CC120550
1027,0.0,0.4,0.9,0.48354641127884146,rh,adalasso,2.0,0.0,CC120550
1028,0.0,0.6,0.9,0.21712754119289457,lh,adalasso,1.0,0.0,CC120550
1029,0.0,0.6,0.9,0.21712754119289457,rh,adalasso,0.0,0.0,CC120550
1030,0.0,0.2,0.9,0.7272344962712995,lh,adalasso,1.0,0.0,CC120550
1031,0.0,0.2,0.9,0.7272344962712995,rh,adalasso,5.0,0.0,CC120550
1032,0.0,0.7,0.9,0.20459730056860426,lh,adalasso,1.0,0.0,CC120550
1033,0.0,0.7,0.9,0.20459730056860426,rh,adalasso,0.0,0.0,CC120550
1034,0.0,0.5,0.9,0.4540932571187978,lh,adalasso,1.0,0.0,CC120550
1035,0.0,0.5,0.9,0.4540932571187978,rh,adalasso,2.0,0.0,CC120550
1036,0.0,0.1,0.9,0.8759141315860769,lh,adalasso,5.0,0.0,CC120550
1037,0.0,0.1,0.9,0.8759141315860769,rh,adalasso,7.0,0.0,CC120550
1038,0.0,0.3,0.9,0.6028816990256772,lh,adalasso,1.0,0.0,CC120550
1039,0.0,0.3,0.9,0.6028816990256772,rh,adalasso,4.0,0.0,CC120550
1040,0.0,0.25,0.9,0.6830228519851158,lh,adalasso,2.0,0.0,CC120640
1041,0.0,0.25,0.9,0.6830228519851158,rh,adalasso,2.0,0.0,CC120640
1042,0.0,0.15,0.9,0.8054234544007369,lh,adalasso,3.0,0.0,CC120640
1043,0.0,0.15,0.9,0.8054234544007369,rh,adalasso,5.0,0.0,CC120640
1044,0.0,0.8,0.9,0.3091970293060601,lh,adalasso,1.0,0.0,CC120640
1045,0.0,0.8,0.9,0.3091970293060601,rh,adalasso,0.0,0.0,CC120640
1046,0.0,0.4,0.9,0.5328585145533107,lh,adalasso,2.0,0.0,CC120640
1047,0.0,0.4,0.9,0.5328585145533107,rh,adalasso,0.0,0.0,CC120640
1048,0.0,0.6,0.9,0.49951391554029334,lh,adalasso,2.0,0.0,CC120640
1049,0.0,0.6,0.9,0.49951391554029334,rh,adalasso,0.0,0.0,CC120640
1050,0.0,0.2,0.9,0.755164385648265,lh,adalasso,3.0,0.0,CC120640
1051,0.0,0.2,0.9,0.755164385648265,rh,adalasso,3.0,0.0,CC120640
1052,0.0,0.7,0.9,0.32155956384002815,lh,adalasso,1.0,0.0,CC120640
1053,0.0,0.7,0.9,0.32155956384002815,rh,adalasso,0.0,0.0,CC120640
1054,0.0,0.5,0.9,0.5193386273090843,lh,adalasso,2.0,0.0,CC120640
1055,0.0,0.5,0.9,0.5193386273090843,rh,adalasso,0.0,0.0,CC120640
1056,0.0,0.1,0.9,0.8383305598533648,lh,adalasso,3.0,0.0,CC120640
1057,0.0,0.1,0.9,0.8383305598533648,rh,adalasso,6.0,0.0,CC120640
1058,0.0,0.3,0.9,0.5786923539925524,lh,adalasso,2.0,0.0,CC120640
1059,0.0,0.3,0.9,0.5786923539925524,rh,adalasso,1.0,0.0,CC120640
1060,0.0,0.25,0.9,0.51164218623358,lh,adalasso,1.0,0.0,CC120727
1061,0.0,0.25,0.9,0.51164218623358,rh,adalasso,2.0,0.0,CC120727
1062,0.0,0.15,0.9,0.7276096184581446,lh,adalasso,3.0,0.0,CC120727
1063,0.0,0.15,0.9,0.7276096184581446,rh,adalasso,4.0,0.0,CC120727
1064,0.0,0.8,0.9,0.298450211760773,lh,adalasso,0.0,0.0,CC120727
1065,0.0,0.8,0.9,0.298450211760773,rh,adalasso,1.0,0.0,CC120727
1066,0.0,0.4,0.9,0.359388357207042,lh,adalasso,0.0,0.0,CC120727
1067,0.0,0.4,0.9,0.359388357207042,rh,adalasso,1.0,0.0,CC120727
1068,0.0,0.6,0.9,0.3392735660363556,lh,adalasso,0.0,0.0,CC120727
1069,0.0,0.6,0.9,0.3392735660363556,rh,adalasso,1.0,0.0,CC120727
1070,0.0,0.2,0.9,0.6445958505353908,lh,adalasso,3.0,0.0,CC120727
1071,0.0,0.2,0.9,0.6445958505353908,rh,adalasso,2.0,0.0,CC120727
1072,0.0,0.7,0.9,0.3228250024564018,lh,adalasso,0.0,0.0,CC120727
1073,0.0,0.7,0.9,0.3228250024564018,rh,adalasso,1.0,0.0,CC120727
1074,0.0,0.5,0.9,0.3509892983999633,lh,adalasso,0.0,0.0,CC120727
1075,0.0,0.5,0.9,0.3509892983999633,rh,adalasso,1.0,0.0,CC120727
1076,0.0,0.1,0.9,0.8370736802501234,lh,adalasso,5.0,0.0,CC120727
1077,0.0,0.1,0.9,0.8370736802501234,rh,adalasso,6.0,0.0,CC120727
1078,0.0,0.3,0.9,0.4490464806920741,lh,adalasso,1.0,0.0,CC120727
1079,0.0,0.3,0.9,0.4490464806920741,rh,adalasso,1.0,0.0,CC120727
1080,0.0,0.25,0.9,0.6515903740826484,lh,adalasso,1.0,0.0,CC120795
1081,0.0,0.25,0.9,0.6515903740826484,rh,adalasso,4.0,0.0,CC120795
1082,0.0,0.15,0.9,0.712002852574116,lh,adalasso,1.0,0.0,CC120795
1083,0.0,0.15,0.9,0.712002852574116,rh,adalasso,6.0,0.0,CC120795
1084,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC120795
1085,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC120795
1086,0.0,0.4,0.9,0.4736876053193596,lh,adalasso,1.0,0.0,CC120795
1087,0.0,0.4,0.9,0.4736876053193596,rh,adalasso,2.0,0.0,CC120795
1088,0.0,0.6,0.9,0.25606332852122893,lh,adalasso,0.0,0.0,CC120795
1089,0.0,0.6,0.9,0.25606332852122893,rh,adalasso,1.0,0.0,CC120795
1090,0.0,0.2,0.9,0.6661781622489549,lh,adalasso,1.0,0.0,CC120795
1091,0.0,0.2,0.9,0.6661781622489549,rh,adalasso,4.0,0.0,CC120795
1092,0.0,0.7,0.9,0.23819779795623275,lh,adalasso,0.0,0.0,CC120795
1093,0.0,0.7,0.9,0.23819779795623275,rh,adalasso,1.0,0.0,CC120795
1094,0.0,0.5,0.9,0.36123979107941784,lh,adalasso,0.0,0.0,CC120795
1095,0.0,0.5,0.9,0.36123979107941784,rh,adalasso,2.0,0.0,CC120795
1096,0.0,0.1,0.9,0.8700730042836765,lh,adalasso,4.0,0.0,CC120795
1097,0.0,0.1,0.9,0.8700730042836765,rh,adalasso,10.0,0.0,CC120795
1098,0.0,0.3,0.9,0.6011146118204597,lh,adalasso,1.0,0.0,CC120795
1099,0.0,0.3,0.9,0.6011146118204597,rh,adalasso,3.0,0.0,CC120795
1100,0.0,0.25,0.9,0.6836246876327168,lh,adalasso,2.0,0.0,CC121106
1101,0.0,0.25,0.9,0.6836246876327168,rh,adalasso,4.0,0.0,CC121106
1102,0.0,0.15,0.9,0.8082701816653369,lh,adalasso,4.0,0.0,CC121106
1103,0.0,0.15,0.9,0.8082701816653369,rh,adalasso,7.0,0.0,CC121106
1104,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC121106
1105,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC121106
1106,0.0,0.4,0.9,0.4964060620798706,lh,adalasso,1.0,0.0,CC121106
1107,0.0,0.4,0.9,0.4964060620798706,rh,adalasso,2.0,0.0,CC121106
1108,0.0,0.6,0.9,0.40018468079270453,lh,adalasso,1.0,0.0,CC121106
1109,0.0,0.6,0.9,0.40018468079270453,rh,adalasso,1.0,0.0,CC121106
1110,0.0,0.2,0.9,0.7478180580340612,lh,adalasso,3.0,0.0,CC121106
1111,0.0,0.2,0.9,0.7478180580340612,rh,adalasso,5.0,0.0,CC121106
1112,0.0,0.7,0.9,0.37573317478277035,lh,adalasso,1.0,0.0,CC121106
1113,0.0,0.7,0.9,0.37573317478277035,rh,adalasso,1.0,0.0,CC121106
1114,0.0,0.5,0.9,0.4168423121693552,lh,adalasso,1.0,0.0,CC121106
1115,0.0,0.5,0.9,0.4168423121693552,rh,adalasso,1.0,0.0,CC121106
1116,0.0,0.1,0.9,0.8680931202184929,lh,adalasso,5.0,0.0,CC121106
1117,0.0,0.1,0.9,0.8680931202184929,rh,adalasso,8.0,0.0,CC121106
1118,0.0,0.3,0.9,0.6124536161471644,lh,adalasso,1.0,0.0,CC121106
1119,0.0,0.3,0.9,0.6124536161471644,rh,adalasso,4.0,0.0,CC121106
1120,0.0,0.25,0.9,0.582551887840373,lh,adalasso,1.0,0.0,CC121111
1121,0.0,0.25,0.9,0.582551887840373,rh,adalasso,1.0,0.0,CC121111
1122,0.0,0.15,0.9,0.7206788230813534,lh,adalasso,3.0,0.0,CC121111
1123,0.0,0.15,0.9,0.7206788230813534,rh,adalasso,2.0,0.0,CC121111
1124,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC121111
1125,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC121111
1126,0.0,0.4,0.9,0.5553293545296221,lh,adalasso,1.0,0.0,CC121111
1127,0.0,0.4,0.9,0.5553293545296221,rh,adalasso,1.0,0.0,CC121111
1128,0.0,0.6,0.9,0.3276203292621146,lh,adalasso,0.0,0.0,CC121111
1129,0.0,0.6,0.9,0.3276203292621146,rh,adalasso,1.0,0.0,CC121111
1130,0.0,0.2,0.9,0.674988537771686,lh,adalasso,2.0,0.0,CC121111
1131,0.0,0.2,0.9,0.674988537771686,rh,adalasso,2.0,0.0,CC121111
1132,0.0,0.7,0.9,0.3059833223206685,lh,adalasso,0.0,0.0,CC121111
1133,0.0,0.7,0.9,0.3059833223206685,rh,adalasso,1.0,0.0,CC121111
1134,0.0,0.5,0.9,0.5200506631650779,lh,adalasso,1.0,0.0,CC121111
1135,0.0,0.5,0.9,0.5200506631650779,rh,adalasso,1.0,0.0,CC121111
1136,0.0,0.1,0.9,0.8447320283653905,lh,adalasso,4.0,0.0,CC121111
1137,0.0,0.1,0.9,0.8447320283653905,rh,adalasso,6.0,0.0,CC121111
1138,0.0,0.3,0.9,0.5756594457141803,lh,adalasso,1.0,0.0,CC121111
1139,0.0,0.3,0.9,0.5756594457141803,rh,adalasso,1.0,0.0,CC121111
1140,0.0,0.25,0.9,0.6966537179009283,lh,adalasso,3.0,0.0,CC121144
1141,0.0,0.25,0.9,0.6966537179009283,rh,adalasso,1.0,0.0,CC121144
1142,0.0,0.15,0.9,0.8631077388085318,lh,adalasso,3.0,0.0,CC121144
1143,0.0,0.15,0.9,0.8631077388085318,rh,adalasso,5.0,0.0,CC121144
1144,0.0,0.8,0.9,0.3188158708672101,lh,adalasso,1.0,0.0,CC121144
1145,0.0,0.8,0.9,0.3188158708672101,rh,adalasso,0.0,0.0,CC121144
1146,0.0,0.4,0.9,0.6026625324334376,lh,adalasso,2.0,0.0,CC121144
1147,0.0,0.4,0.9,0.6026625324334376,rh,adalasso,1.0,0.0,CC121144
1148,0.0,0.6,0.9,0.4955227418732985,lh,adalasso,1.0,0.0,CC121144
1149,0.0,0.6,0.9,0.4955227418732985,rh,adalasso,1.0,0.0,CC121144
1150,0.0,0.2,0.9,0.8217188173858266,lh,adalasso,3.0,0.0,CC121144
1151,0.0,0.2,0.9,0.8217188173858266,rh,adalasso,4.0,0.0,CC121144
1152,0.0,0.7,0.9,0.47298842779667916,lh,adalasso,1.0,0.0,CC121144
1153,0.0,0.7,0.9,0.47298842779667916,rh,adalasso,1.0,0.0,CC121144
1154,0.0,0.5,0.9,0.5108764655381476,lh,adalasso,1.0,0.0,CC121144
1155,0.0,0.5,0.9,0.5108764655381476,rh,adalasso,1.0,0.0,CC121144
1156,0.0,0.1,0.9,0.9041811597373518,lh,adalasso,4.0,0.0,CC121144
1157,0.0,0.1,0.9,0.9041811597373518,rh,adalasso,7.0,0.0,CC121144
1158,0.0,0.3,0.9,0.6561435008866869,lh,adalasso,2.0,0.0,CC121144
1159,0.0,0.3,0.9,0.6561435008866869,rh,adalasso,1.0,0.0,CC121144
1160,0.0,0.25,0.9,0.5643579511603454,lh,adalasso,1.0,0.0,CC121411
1161,0.0,0.25,0.9,0.5643579511603454,rh,adalasso,1.0,0.0,CC121411
1162,0.0,0.15,0.9,0.7466624147274848,lh,adalasso,4.0,0.0,CC121411
1163,0.0,0.15,0.9,0.7466624147274848,rh,adalasso,3.0,0.0,CC121411
1164,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC121411
1165,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC121411
1166,0.0,0.4,0.9,0.5444153702481935,lh,adalasso,1.0,0.0,CC121411
1167,0.0,0.4,0.9,0.5444153702481935,rh,adalasso,1.0,0.0,CC121411
1168,0.0,0.6,0.9,0.29511180792573266,lh,adalasso,1.0,0.0,CC121411
1169,0.0,0.6,0.9,0.29511180792573266,rh,adalasso,0.0,0.0,CC121411
1170,0.0,0.2,0.9,0.6454096043550794,lh,adalasso,2.0,0.0,CC121411
1171,0.0,0.2,0.9,0.6454096043550794,rh,adalasso,2.0,0.0,CC121411
1172,0.0,0.7,0.9,0.2815695298646337,lh,adalasso,1.0,0.0,CC121411
1173,0.0,0.7,0.9,0.2815695298646337,rh,adalasso,0.0,0.0,CC121411
1174,0.0,0.5,0.9,0.5215821953214776,lh,adalasso,1.0,0.0,CC121411
1175,0.0,0.5,0.9,0.5215821953214776,rh,adalasso,1.0,0.0,CC121411
1176,0.0,0.1,0.9,0.8217324043594146,lh,adalasso,5.0,0.0,CC121411
1177,0.0,0.1,0.9,0.8217324043594146,rh,adalasso,5.0,0.0,CC121411
1178,0.0,0.3,0.9,0.5591651159464843,lh,adalasso,1.0,0.0,CC121411
1179,0.0,0.3,0.9,0.5591651159464843,rh,adalasso,1.0,0.0,CC121411
1180,0.0,0.25,0.9,0.7208672324838463,lh,adalasso,1.0,0.0,CC121428
1181,0.0,0.25,0.9,0.7208672324838463,rh,adalasso,3.0,0.0,CC121428
1182,0.0,0.15,0.9,0.8204821210585652,lh,adalasso,3.0,0.0,CC121428
1183,0.0,0.15,0.9,0.8204821210585652,rh,adalasso,4.0,0.0,CC121428
1184,0.0,0.8,0.9,0.3724351492847211,lh,adalasso,0.0,0.0,CC121428
1185,0.0,0.8,0.9,0.3724351492847211,rh,adalasso,1.0,0.0,CC121428
1186,0.0,0.4,0.9,0.6758199578760204,lh,adalasso,1.0,0.0,CC121428
1187,0.0,0.4,0.9,0.6758199578760204,rh,adalasso,3.0,0.0,CC121428
1188,0.0,0.6,0.9,0.3899580061541088,lh,adalasso,0.0,0.0,CC121428
1189,0.0,0.6,0.9,0.3899580061541088,rh,adalasso,1.0,0.0,CC121428
1190,0.0,0.2,0.9,0.7535482242162318,lh,adalasso,2.0,0.0,CC121428
1191,0.0,0.2,0.9,0.7535482242162318,rh,adalasso,3.0,0.0,CC121428
1192,0.0,0.7,0.9,0.38226953564175836,lh,adalasso,0.0,0.0,CC121428
1193,0.0,0.7,0.9,0.38226953564175836,rh,adalasso,1.0,0.0,CC121428
1194,0.0,0.5,0.9,0.3959189681285684,lh,adalasso,0.0,0.0,CC121428
1195,0.0,0.5,0.9,0.3959189681285684,rh,adalasso,1.0,0.0,CC121428
1196,0.0,0.1,0.9,0.8765146571494025,lh,adalasso,4.0,0.0,CC121428
1197,0.0,0.1,0.9,0.8765146571494025,rh,adalasso,6.0,0.0,CC121428
1198,0.0,0.3,0.9,0.7104319019056062,lh,adalasso,1.0,0.0,CC121428
1199,0.0,0.3,0.9,0.7104319019056062,rh,adalasso,3.0,0.0,CC121428
1200,0.0,0.25,0.9,0.7161895671827698,lh,adalasso,5.0,0.0,CC122172
1201,0.0,0.25,0.9,0.7161895671827698,rh,adalasso,4.0,0.0,CC122172
1202,0.0,0.15,0.9,0.8239105378100315,lh,adalasso,6.0,0.0,CC122172
1203,0.0,0.15,0.9,0.8239105378100315,rh,adalasso,5.0,0.0,CC122172
1204,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC122172
1205,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC122172
1206,0.0,0.4,0.9,0.4512057158956656,lh,adalasso,2.0,0.0,CC122172
1207,0.0,0.4,0.9,0.4512057158956656,rh,adalasso,1.0,0.0,CC122172
1208,0.0,0.6,0.9,0.2078958279261649,lh,adalasso,1.0,0.0,CC122172
1209,0.0,0.6,0.9,0.2078958279261649,rh,adalasso,1.0,0.0,CC122172
1210,0.0,0.2,0.9,0.7896221840048306,lh,adalasso,6.0,0.0,CC122172
1211,0.0,0.2,0.9,0.7896221840048306,rh,adalasso,4.0,0.0,CC122172
1212,0.0,0.7,0.9,0.0,lh,adalasso,0.0,0.0,CC122172
1213,0.0,0.7,0.9,0.0,rh,adalasso,0.0,0.0,CC122172
1214,0.0,0.5,0.9,0.42466666307731915,lh,adalasso,2.0,0.0,CC122172
1215,0.0,0.5,0.9,0.42466666307731915,rh,adalasso,1.0,0.0,CC122172
1216,0.0,0.1,0.9,0.8746934146181156,lh,adalasso,8.0,0.0,CC122172
1217,0.0,0.1,0.9,0.8746934146181156,rh,adalasso,6.0,0.0,CC122172
1218,0.0,0.3,0.9,0.5745480569495657,lh,adalasso,3.0,0.0,CC122172
1219,0.0,0.3,0.9,0.5745480569495657,rh,adalasso,2.0,0.0,CC122172
1220,0.0,0.25,0.9,0.6237005447174415,lh,adalasso,1.0,0.0,CC210519
1221,0.0,0.25,0.9,0.6237005447174415,rh,adalasso,2.0,0.0,CC210519
1222,0.0,0.15,0.9,0.7961308284113374,lh,adalasso,3.0,0.0,CC210519
1223,0.0,0.15,0.9,0.7961308284113374,rh,adalasso,4.0,0.0,CC210519
1224,0.0,0.8,0.9,0.3310812093471951,lh,adalasso,0.0,0.0,CC210519
1225,0.0,0.8,0.9,0.3310812093471951,rh,adalasso,1.0,0.0,CC210519
1226,0.0,0.4,0.9,0.5278177794813188,lh,adalasso,1.0,0.0,CC210519
1227,0.0,0.4,0.9,0.5278177794813188,rh,adalasso,1.0,0.0,CC210519
1228,0.0,0.6,0.9,0.3703847187688146,lh,adalasso,0.0,0.0,CC210519
1229,0.0,0.6,0.9,0.3703847187688146,rh,adalasso,1.0,0.0,CC210519
1230,0.0,0.2,0.9,0.6365571788933748,lh,adalasso,1.0,0.0,CC210519
1231,0.0,0.2,0.9,0.6365571788933748,rh,adalasso,2.0,0.0,CC210519
1232,0.0,0.7,0.9,0.35426544298299545,lh,adalasso,0.0,0.0,CC210519
1233,0.0,0.7,0.9,0.35426544298299545,rh,adalasso,1.0,0.0,CC210519
1234,0.0,0.5,0.9,0.38203056117340173,lh,adalasso,0.0,0.0,CC210519
1235,0.0,0.5,0.9,0.38203056117340173,rh,adalasso,1.0,0.0,CC210519
1236,0.0,0.1,0.9,0.8480317956017998,lh,adalasso,4.0,0.0,CC210519
1237,0.0,0.1,0.9,0.8480317956017998,rh,adalasso,5.0,0.0,CC210519
1238,0.0,0.3,0.9,0.5510409326942316,lh,adalasso,1.0,0.0,CC210519
1239,0.0,0.3,0.9,0.5510409326942316,rh,adalasso,1.0,0.0,CC210519
1240,0.0,0.25,0.9,0.5407729658482043,lh,adalasso,3.0,0.0,CC220526
1241,0.0,0.25,0.9,0.5407729658482043,rh,adalasso,3.0,0.0,CC220526
1242,0.0,0.15,0.9,0.7290562652697001,lh,adalasso,4.0,0.0,CC220526
1243,0.0,0.15,0.9,0.7290562652697001,rh,adalasso,7.0,0.0,CC220526
1244,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC220526
1245,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC220526
1246,0.0,0.4,0.9,0.3745507326931019,lh,adalasso,2.0,0.0,CC220526
1247,0.0,0.4,0.9,0.3745507326931019,rh,adalasso,2.0,0.0,CC220526
1248,0.0,0.6,0.9,0.15914308227844176,lh,adalasso,1.0,0.0,CC220526
1249,0.0,0.6,0.9,0.15914308227844176,rh,adalasso,0.0,0.0,CC220526
1250,0.0,0.2,0.9,0.6226477177679264,lh,adalasso,3.0,0.0,CC220526
1251,0.0,0.2,0.9,0.6226477177679264,rh,adalasso,5.0,0.0,CC220526
1252,0.0,0.7,0.9,0.1276224894370872,lh,adalasso,1.0,0.0,CC220526
1253,0.0,0.7,0.9,0.1276224894370872,rh,adalasso,0.0,0.0,CC220526
1254,0.0,0.5,0.9,0.173614080777578,lh,adalasso,1.0,0.0,CC220526
1255,0.0,0.5,0.9,0.173614080777578,rh,adalasso,0.0,0.0,CC220526
1256,0.0,0.1,0.9,0.8166040192101157,lh,adalasso,6.0,0.0,CC220526
1257,0.0,0.1,0.9,0.8166040192101157,rh,adalasso,8.0,0.0,CC220526
1258,0.0,0.3,0.9,0.45018511183581733,lh,adalasso,2.0,0.0,CC220526
1259,0.0,0.3,0.9,0.45018511183581733,rh,adalasso,2.0,0.0,CC220526
1260,0.0,0.25,0.9,0.6332520211572843,lh,adalasso,4.0,0.0,CC221373
1261,0.0,0.25,0.9,0.6332520211572843,rh,adalasso,2.0,0.0,CC221373
1262,0.0,0.15,0.9,0.7580794897373597,lh,adalasso,4.0,0.0,CC221373
1263,0.0,0.15,0.9,0.7580794897373597,rh,adalasso,4.0,0.0,CC221373
1264,0.0,0.8,0.9,0.0,lh,adalasso,0.0,0.0,CC221373
1265,0.0,0.8,0.9,0.0,rh,adalasso,0.0,0.0,CC221373
1266,0.0,0.4,0.9,0.3620248142326242,lh,adalasso,1.0,0.0,CC221373
1267,0.0,0.4,0.9,0.3620248142326242,rh,adalasso,1.0,0.0,CC221373
1268,0.0,0.6,0.9,0.21498945196536345,lh,adalasso,0.0,0.0,CC221373
1269,0.0,0.6,0.9,0.21498945196536345,rh,adalasso,1.0,0.0,CC221373
1270,0.0,0.2,0.9,0.6932190160522106,lh,adalasso,4.0,0.0,CC221373
1271,0.0,0.2,0.9,0.6932190160522106,rh,adalasso,3.0,0.0,CC221373
1272,0.0,0.7,0.9,0.19276031059029808,lh,adalasso,0.0,0.0,CC221373
1273,0.0,0.7,0.9,0.19276031059029808,rh,adalasso,1.0,0.0,CC221373
1274,0.0,0.5,0.9,0.3384487756333189,lh,adalasso,1.0,0.0,CC221373
1275,0.0,0.5,0.9,0.3384487756333189,rh,adalasso,1.0,0.0,CC221373
1276,0.0,0.1,0.9,0.8549223939999664,lh,adalasso,6.0,0.0,CC221373
1277,0.0,0.1,0.9,0.8549223939999664,rh,adalasso,6.0,0.0,CC221373
1278,0.0,0.3,0.9,0.5488608430550168,lh,adalasso,2.0,0.0,CC221373
1279,0.0,0.3,0.9,0.5488608430550168,rh,adalasso,2.0,0.0,CC221373
