,alpha,beta,depth,gof,hemi,model,n_tasks,ns,power,subject
270,7.0,0.15,0.9,0.006723466776996201,lh,mwe-S32,32.0,2556.0,1.0,CC120049
271,7.0,0.15,0.9,0.006723466776996201,rh,mwe-S32,32.0,2556.0,1.0,CC120049
272,7.0,0.15,0.9,0.005829187370925304,lh,mwe-S32,32.0,2560.0,1.0,CC120061
273,7.0,0.15,0.9,0.005829187370925304,rh,mwe-S32,32.0,2559.0,1.0,CC120061
274,7.0,0.15,0.9,0.0031584812800404816,lh,mwe-S32,32.0,2558.0,1.0,CC120120
275,7.0,0.15,0.9,0.0031584812800404816,rh,mwe-S32,32.0,2561.0,1.0,CC120120
276,7.0,0.15,0.9,0.004810666874417113,lh,mwe-S32,32.0,2562.0,1.0,CC120166
277,7.0,0.15,0.9,0.004810666874417113,rh,mwe-S32,32.0,2555.0,1.0,CC120166
278,7.0,0.15,0.9,0.00464645059626656,lh,mwe-S32,32.0,2554.0,1.0,CC120182
279,7.0,0.15,0.9,0.00464645059626656,rh,mwe-S32,32.0,2551.0,1.0,CC120182
280,7.0,0.15,0.9,0.007705216592838071,lh,mwe-S32,32.0,2558.0,1.0,CC120218
281,7.0,0.15,0.9,0.007705216592838071,rh,mwe-S32,32.0,2556.0,1.0,CC120218
282,7.0,0.15,0.9,0.0026166822566591197,lh,mwe-S32,32.0,2562.0,1.0,CC120264
283,7.0,0.15,0.9,0.0026166822566591197,rh,mwe-S32,32.0,2560.0,1.0,CC120264
284,7.0,0.15,0.9,0.003750059440008391,lh,mwe-S32,32.0,2558.0,1.0,CC120309
285,7.0,0.15,0.9,0.003750059440008391,rh,mwe-S32,32.0,2555.0,1.0,CC120309
286,7.0,0.15,0.9,0.0049209105052479,lh,mwe-S32,32.0,2560.0,1.0,CC120313
287,7.0,0.15,0.9,0.0049209105052479,rh,mwe-S32,32.0,2559.0,1.0,CC120313
288,7.0,0.15,0.9,0.004250020668582488,lh,mwe-S32,32.0,2556.0,1.0,CC120319
289,7.0,0.15,0.9,0.004250020668582488,rh,mwe-S32,32.0,2557.0,1.0,CC120319
290,7.0,0.15,0.9,0.003759108292031854,lh,mwe-S32,32.0,2560.0,1.0,CC120376
291,7.0,0.15,0.9,0.003759108292031854,rh,mwe-S32,32.0,2559.0,1.0,CC120376
292,7.0,0.15,0.9,0.007684510375992271,lh,mwe-S32,32.0,2554.0,1.0,CC120469
293,7.0,0.15,0.9,0.007684510375992271,rh,mwe-S32,32.0,2557.0,1.0,CC120469
294,7.0,0.15,0.9,0.008173907496153876,lh,mwe-S32,32.0,2558.0,1.0,CC120550
295,7.0,0.15,0.9,0.008173907496153876,rh,mwe-S32,32.0,2554.0,1.0,CC120550
296,7.0,0.15,0.9,0.004534849689196485,lh,mwe-S32,32.0,2557.0,1.0,CC120640
297,7.0,0.15,0.9,0.004534849689196485,rh,mwe-S32,32.0,2558.0,1.0,CC120640
298,7.0,0.15,0.9,0.0061048487961234965,lh,mwe-S32,32.0,2559.0,1.0,CC120727
299,7.0,0.15,0.9,0.0061048487961234965,rh,mwe-S32,32.0,2558.0,1.0,CC120727
300,7.0,0.15,0.9,0.002094614154255714,lh,mwe-S32,32.0,2558.0,1.0,CC120795
301,7.0,0.15,0.9,0.002094614154255714,rh,mwe-S32,32.0,2555.0,1.0,CC120795
302,7.0,0.15,0.9,0.005830606392485338,lh,mwe-S32,32.0,2558.0,1.0,CC121106
303,7.0,0.15,0.9,0.005830606392485338,rh,mwe-S32,32.0,2558.0,1.0,CC121106
304,7.0,0.15,0.9,0.0009999651764059925,lh,mwe-S32,32.0,2560.0,1.0,CC121111
305,7.0,0.15,0.9,0.0009999651764059925,rh,mwe-S32,32.0,2553.0,1.0,CC121111
306,7.0,0.15,0.9,0.0026248855857569087,lh,mwe-S32,32.0,2556.0,1.0,CC121144
307,7.0,0.15,0.9,0.0026248855857569087,rh,mwe-S32,32.0,2560.0,1.0,CC121144
308,7.0,0.15,0.9,0.004758487946775913,lh,mwe-S32,32.0,2560.0,1.0,CC121411
309,7.0,0.15,0.9,0.004758487946775913,rh,mwe-S32,32.0,2560.0,1.0,CC121411
310,7.0,0.15,0.9,0.0013547364118705607,lh,mwe-S32,32.0,2556.0,1.0,CC121428
311,7.0,0.15,0.9,0.0013547364118705607,rh,mwe-S32,32.0,2555.0,1.0,CC121428
312,7.0,0.15,0.9,0.00354770251699954,lh,mwe-S32,32.0,2560.0,1.0,CC122172
313,7.0,0.15,0.9,0.00354770251699954,rh,mwe-S32,32.0,2556.0,1.0,CC122172
314,7.0,0.15,0.9,0.009881377001028535,lh,mwe-S32,32.0,2561.0,1.0,CC210519
315,7.0,0.15,0.9,0.009881377001028535,rh,mwe-S32,32.0,2558.0,1.0,CC210519
316,7.0,0.15,0.9,0.003677439097624302,lh,mwe-S32,32.0,2557.0,1.0,CC220526
317,7.0,0.15,0.9,0.003677439097624302,rh,mwe-S32,32.0,2562.0,1.0,CC220526
318,7.0,0.15,0.9,0.005386461621009309,lh,mwe-S32,32.0,2556.0,1.0,CC221373
319,7.0,0.15,0.9,0.005386461621009309,rh,mwe-S32,32.0,2558.0,1.0,CC221373
320,2.0,0.15,0.9,0.9837560998915243,lh,mwe-S32,32.0,2562.0,1.0,CC110033
321,2.0,0.15,0.9,0.9837560998915243,rh,mwe-S32,32.0,2562.0,1.0,CC110033
322,2.0,0.15,0.9,0.9942969083205688,lh,mwe-S32,32.0,2562.0,1.0,CC110101
323,2.0,0.15,0.9,0.9942969083205688,rh,mwe-S32,32.0,2562.0,1.0,CC110101
324,2.0,0.15,0.9,0.9942159933250294,lh,mwe-S32,32.0,2562.0,1.0,CC110187
325,2.0,0.15,0.9,0.9942159933250294,rh,mwe-S32,32.0,2562.0,1.0,CC110187
326,2.0,0.15,0.9,0.9872442857869421,lh,mwe-S32,32.0,2562.0,1.0,CC110411
327,2.0,0.15,0.9,0.9872442857869421,rh,mwe-S32,32.0,2562.0,1.0,CC110411
328,2.0,0.15,0.9,0.984642803954086,lh,mwe-S32,32.0,2562.0,1.0,CC110606
329,2.0,0.15,0.9,0.984642803954086,rh,mwe-S32,32.0,2562.0,1.0,CC110606
330,2.0,0.15,0.9,0.9830407456293002,lh,mwe-S32,32.0,2562.0,1.0,CC112141
331,2.0,0.15,0.9,0.9830407456293002,rh,mwe-S32,32.0,2562.0,1.0,CC112141
332,2.0,0.15,0.9,0.9903638237451002,lh,mwe-S32,32.0,2562.0,1.0,CC120008
333,2.0,0.15,0.9,0.9903638237451002,rh,mwe-S32,32.0,2562.0,1.0,CC120008
334,2.0,0.15,0.9,0.9953525008551867,lh,mwe-S32,32.0,2562.0,1.0,CC120049
335,2.0,0.15,0.9,0.9953525008551867,rh,mwe-S32,32.0,2562.0,1.0,CC120049
336,2.0,0.15,0.9,0.986238103190032,lh,mwe-S32,32.0,2562.0,1.0,CC120061
337,2.0,0.15,0.9,0.986238103190032,rh,mwe-S32,32.0,2562.0,1.0,CC120061
338,2.0,0.15,0.9,0.9921043040933435,lh,mwe-S32,32.0,2562.0,1.0,CC120120
339,2.0,0.15,0.9,0.9921043040933435,rh,mwe-S32,32.0,2562.0,1.0,CC120120
340,2.0,0.15,0.9,0.9855381782239776,lh,mwe-S32,32.0,2562.0,1.0,CC120166
341,2.0,0.15,0.9,0.9855381782239776,rh,mwe-S32,32.0,2562.0,1.0,CC120166
342,2.0,0.15,0.9,0.995654726846407,lh,mwe-S32,32.0,2562.0,1.0,CC120182
343,2.0,0.15,0.9,0.995654726846407,rh,mwe-S32,32.0,2562.0,1.0,CC120182
344,2.0,0.15,0.9,0.9696805359188602,lh,mwe-S32,32.0,2562.0,1.0,CC120218
345,2.0,0.15,0.9,0.9696805359188602,rh,mwe-S32,32.0,2562.0,1.0,CC120218
346,2.0,0.15,0.9,0.9965213041984823,lh,mwe-S32,32.0,2562.0,1.0,CC120264
347,2.0,0.15,0.9,0.9965213041984823,rh,mwe-S32,32.0,2562.0,1.0,CC120264
348,2.0,0.15,0.9,0.9838270127696747,lh,mwe-S32,32.0,2562.0,1.0,CC120309
349,2.0,0.15,0.9,0.9838270127696747,rh,mwe-S32,32.0,2562.0,1.0,CC120309
350,2.0,0.15,0.9,0.9951091469226434,lh,mwe-S32,32.0,2562.0,1.0,CC120313
351,2.0,0.15,0.9,0.9951091469226434,rh,mwe-S32,32.0,2562.0,1.0,CC120313
352,2.0,0.15,0.9,0.9926122158401726,lh,mwe-S32,32.0,2562.0,1.0,CC120319
353,2.0,0.15,0.9,0.9926122158401726,rh,mwe-S32,32.0,2562.0,1.0,CC120319
354,2.0,0.15,0.9,0.9715487907757786,lh,mwe-S32,32.0,2562.0,1.0,CC120376
355,2.0,0.15,0.9,0.9715487907757786,rh,mwe-S32,32.0,2562.0,1.0,CC120376
356,2.0,0.15,0.9,0.9903802559572059,lh,mwe-S32,32.0,2562.0,1.0,CC120469
357,2.0,0.15,0.9,0.9903802559572059,rh,mwe-S32,32.0,2562.0,1.0,CC120469
358,2.0,0.15,0.9,0.979934963025951,lh,mwe-S32,32.0,2562.0,1.0,CC120550
359,2.0,0.15,0.9,0.979934963025951,rh,mwe-S32,32.0,2562.0,1.0,CC120550
360,2.0,0.15,0.9,0.9878160939366649,lh,mwe-S32,32.0,2562.0,1.0,CC120640
361,2.0,0.15,0.9,0.9878160939366649,rh,mwe-S32,32.0,2562.0,1.0,CC120640
362,2.0,0.15,0.9,0.9898741468095918,lh,mwe-S32,32.0,2562.0,1.0,CC120727
363,2.0,0.15,0.9,0.9898741468095918,rh,mwe-S32,32.0,2562.0,1.0,CC120727
364,2.0,0.15,0.9,0.9845139846271983,lh,mwe-S32,32.0,2562.0,1.0,CC120795
365,2.0,0.15,0.9,0.9845139846271983,rh,mwe-S32,32.0,2562.0,1.0,CC120795
366,2.0,0.15,0.9,0.99308350800649,lh,mwe-S32,32.0,2562.0,1.0,CC121106
367,2.0,0.15,0.9,0.99308350800649,rh,mwe-S32,32.0,2562.0,1.0,CC121106
368,2.0,0.15,0.9,0.9632421632397937,lh,mwe-S32,32.0,2562.0,1.0,CC121111
369,2.0,0.15,0.9,0.9632421632397937,rh,mwe-S32,32.0,2562.0,1.0,CC121111
370,2.0,0.15,0.9,0.9936200491636347,lh,mwe-S32,32.0,2562.0,1.0,CC121144
371,2.0,0.15,0.9,0.9936200491636347,rh,mwe-S32,32.0,2562.0,1.0,CC121144
372,2.0,0.15,0.9,0.9718344673710961,lh,mwe-S32,32.0,2562.0,1.0,CC121411
373,2.0,0.15,0.9,0.9718344673710961,rh,mwe-S32,32.0,2562.0,1.0,CC121411
374,2.0,0.15,0.9,0.9933588593231881,lh,mwe-S32,32.0,2562.0,1.0,CC121428
375,2.0,0.15,0.9,0.9933588593231881,rh,mwe-S32,32.0,2562.0,1.0,CC121428
376,2.0,0.15,0.9,0.9900653705414943,lh,mwe-S32,32.0,2562.0,1.0,CC122172
377,2.0,0.15,0.9,0.9900653705414943,rh,mwe-S32,32.0,2562.0,1.0,CC122172
378,2.0,0.15,0.9,0.9889908075846194,lh,mwe-S32,32.0,2562.0,1.0,CC210519
379,2.0,0.15,0.9,0.9889908075846194,rh,mwe-S32,32.0,2562.0,1.0,CC210519
380,2.0,0.15,0.9,0.9789355689144575,lh,mwe-S32,32.0,2562.0,1.0,CC220526
381,2.0,0.15,0.9,0.9789355689144575,rh,mwe-S32,32.0,2562.0,1.0,CC220526
382,2.0,0.15,0.9,0.9844775931474563,lh,mwe-S32,32.0,2562.0,1.0,CC221373
383,2.0,0.15,0.9,0.9844775931474563,rh,mwe-S32,32.0,2562.0,1.0,CC221373
384,3.0,0.15,0.9,0.9849940366053045,lh,mwe-S32,32.0,2562.0,1.0,CC110033
385,3.0,0.15,0.9,0.9849940366053045,rh,mwe-S32,32.0,2562.0,1.0,CC110033
386,3.0,0.15,0.9,0.9947725071680138,lh,mwe-S32,32.0,2562.0,1.0,CC110101
387,3.0,0.15,0.9,0.9947725071680138,rh,mwe-S32,32.0,2562.0,1.0,CC110101
388,3.0,0.15,0.9,0.994673889438541,lh,mwe-S32,32.0,2562.0,1.0,CC110187
389,3.0,0.15,0.9,0.994673889438541,rh,mwe-S32,32.0,2562.0,1.0,CC110187
390,3.0,0.15,0.9,0.987854447812839,lh,mwe-S32,32.0,2562.0,1.0,CC110411
391,3.0,0.15,0.9,0.987854447812839,rh,mwe-S32,32.0,2562.0,1.0,CC110411
392,3.0,0.15,0.9,0.9871468986037433,lh,mwe-S32,32.0,2562.0,1.0,CC110606
393,3.0,0.15,0.9,0.9871468986037433,rh,mwe-S32,32.0,2562.0,1.0,CC110606
394,3.0,0.15,0.9,0.984062131166207,lh,mwe-S32,32.0,2562.0,1.0,CC112141
395,3.0,0.15,0.9,0.984062131166207,rh,mwe-S32,32.0,2562.0,1.0,CC112141
396,3.0,0.15,0.9,0.9918083135497993,lh,mwe-S32,32.0,2562.0,1.0,CC120008
397,3.0,0.15,0.9,0.9918083135497993,rh,mwe-S32,32.0,2562.0,1.0,CC120008
398,3.0,0.15,0.9,0.9961093797323003,lh,mwe-S32,32.0,2562.0,1.0,CC120049
399,3.0,0.15,0.9,0.9961093797323003,rh,mwe-S32,32.0,2562.0,1.0,CC120049
400,3.0,0.15,0.9,0.9861839118897872,lh,mwe-S32,32.0,2562.0,1.0,CC120061
401,3.0,0.15,0.9,0.9861839118897872,rh,mwe-S32,32.0,2562.0,1.0,CC120061
402,3.0,0.15,0.9,0.993082956630312,lh,mwe-S32,32.0,2562.0,1.0,CC120120
403,3.0,0.15,0.9,0.993082956630312,rh,mwe-S32,32.0,2562.0,1.0,CC120120
404,3.0,0.15,0.9,0.9858940843200653,lh,mwe-S32,32.0,2562.0,1.0,CC120166
405,3.0,0.15,0.9,0.9858940843200653,rh,mwe-S32,32.0,2562.0,1.0,CC120166
406,3.0,0.15,0.9,0.9964835826522005,lh,mwe-S32,32.0,2562.0,1.0,CC120182
407,3.0,0.15,0.9,0.9964835826522005,rh,mwe-S32,32.0,2562.0,1.0,CC120182
408,3.0,0.15,0.9,0.9712714961017154,lh,mwe-S32,32.0,2562.0,1.0,CC120218
409,3.0,0.15,0.9,0.9712714961017154,rh,mwe-S32,32.0,2562.0,1.0,CC120218
410,3.0,0.15,0.9,0.9969720059900364,lh,mwe-S32,32.0,2562.0,1.0,CC120264
411,3.0,0.15,0.9,0.9969720059900364,rh,mwe-S32,32.0,2562.0,1.0,CC120264
412,3.0,0.15,0.9,0.9853220991035279,lh,mwe-S32,32.0,2562.0,1.0,CC120309
413,3.0,0.15,0.9,0.9853220991035279,rh,mwe-S32,32.0,2562.0,1.0,CC120309
414,3.0,0.15,0.9,0.9955216632605286,lh,mwe-S32,32.0,2562.0,1.0,CC120313
415,3.0,0.15,0.9,0.9955216632605286,rh,mwe-S32,32.0,2562.0,1.0,CC120313
416,3.0,0.15,0.9,0.9931786119500092,lh,mwe-S32,32.0,2562.0,1.0,CC120319
417,3.0,0.15,0.9,0.9931786119500092,rh,mwe-S32,32.0,2562.0,1.0,CC120319
418,3.0,0.15,0.9,0.9736170138754587,lh,mwe-S32,32.0,2562.0,1.0,CC120376
419,3.0,0.15,0.9,0.9736170138754587,rh,mwe-S32,32.0,2562.0,1.0,CC120376
420,3.0,0.15,0.9,0.9910997967375362,lh,mwe-S32,32.0,2562.0,1.0,CC120469
421,3.0,0.15,0.9,0.9910997967375362,rh,mwe-S32,32.0,2562.0,1.0,CC120469
422,3.0,0.15,0.9,0.9809558101786592,lh,mwe-S32,32.0,2562.0,1.0,CC120550
423,3.0,0.15,0.9,0.9809558101786592,rh,mwe-S32,32.0,2562.0,1.0,CC120550
424,3.0,0.15,0.9,0.9885676977053591,lh,mwe-S32,32.0,2562.0,1.0,CC120640
425,3.0,0.15,0.9,0.9885676977053591,rh,mwe-S32,32.0,2562.0,1.0,CC120640
426,3.0,0.15,0.9,0.9913388522290877,lh,mwe-S32,32.0,2562.0,1.0,CC120727
427,3.0,0.15,0.9,0.9913388522290877,rh,mwe-S32,32.0,2562.0,1.0,CC120727
428,3.0,0.15,0.9,0.9839766912772612,lh,mwe-S32,32.0,2562.0,1.0,CC120795
429,3.0,0.15,0.9,0.9839766912772612,rh,mwe-S32,32.0,2562.0,1.0,CC120795
430,3.0,0.15,0.9,0.994024600212164,lh,mwe-S32,32.0,2562.0,1.0,CC121106
431,3.0,0.15,0.9,0.994024600212164,rh,mwe-S32,32.0,2562.0,1.0,CC121106
432,3.0,0.15,0.9,0.9653491810275716,lh,mwe-S32,32.0,2562.0,1.0,CC121111
433,3.0,0.15,0.9,0.9653491810275716,rh,mwe-S32,32.0,2562.0,1.0,CC121111
434,3.0,0.15,0.9,0.9945821715228592,lh,mwe-S32,32.0,2562.0,1.0,CC121144
435,3.0,0.15,0.9,0.9945821715228592,rh,mwe-S32,32.0,2562.0,1.0,CC121144
436,3.0,0.15,0.9,0.9727687142591942,lh,mwe-S32,32.0,2562.0,1.0,CC121411
437,3.0,0.15,0.9,0.9727687142591942,rh,mwe-S32,32.0,2562.0,1.0,CC121411
438,3.0,0.15,0.9,0.993564584017819,lh,mwe-S32,32.0,2562.0,1.0,CC121428
439,3.0,0.15,0.9,0.993564584017819,rh,mwe-S32,32.0,2562.0,1.0,CC121428
440,3.0,0.15,0.9,0.9908991077228072,lh,mwe-S32,32.0,2562.0,1.0,CC122172
441,3.0,0.15,0.9,0.9908991077228072,rh,mwe-S32,32.0,2562.0,1.0,CC122172
442,3.0,0.15,0.9,0.9897765202536113,lh,mwe-S32,32.0,2562.0,1.0,CC210519
443,3.0,0.15,0.9,0.9897765202536113,rh,mwe-S32,32.0,2562.0,1.0,CC210519
444,3.0,0.15,0.9,0.9826636177219161,lh,mwe-S32,32.0,2562.0,1.0,CC220526
445,3.0,0.15,0.9,0.9826636177219161,rh,mwe-S32,32.0,2562.0,1.0,CC220526
446,3.0,0.15,0.9,0.9860597350331154,lh,mwe-S32,32.0,2562.0,1.0,CC221373
447,3.0,0.15,0.9,0.9860597350331154,rh,mwe-S32,32.0,2562.0,1.0,CC221373
448,1.0,0.15,0.9,0.9714013091768577,lh,mwe-S32,32.0,2562.0,1.0,CC110033
449,1.0,0.15,0.9,0.9714013091768577,rh,mwe-S32,32.0,2562.0,1.0,CC110033
450,1.0,0.15,0.9,0.9827931402055322,lh,mwe-S32,32.0,2562.0,1.0,CC110101
451,1.0,0.15,0.9,0.9827931402055322,rh,mwe-S32,32.0,2562.0,1.0,CC110101
452,1.0,0.15,0.9,0.9854017119731663,lh,mwe-S32,32.0,2562.0,1.0,CC110187
453,1.0,0.15,0.9,0.9854017119731663,rh,mwe-S32,32.0,2562.0,1.0,CC110187
454,1.0,0.15,0.9,0.978581809812361,lh,mwe-S32,32.0,2562.0,1.0,CC110411
455,1.0,0.15,0.9,0.978581809812361,rh,mwe-S32,32.0,2562.0,1.0,CC110411
456,1.0,0.15,0.9,0.9618738281051251,lh,mwe-S32,32.0,2562.0,1.0,CC110606
457,1.0,0.15,0.9,0.9618738281051251,rh,mwe-S32,32.0,2562.0,1.0,CC110606
458,1.0,0.15,0.9,0.9743312751115624,lh,mwe-S32,32.0,2562.0,1.0,CC112141
459,1.0,0.15,0.9,0.9743312751115624,rh,mwe-S32,32.0,2562.0,1.0,CC112141
460,1.0,0.15,0.9,0.9793599356592719,lh,mwe-S32,32.0,2562.0,1.0,CC120008
461,1.0,0.15,0.9,0.9793599356592719,rh,mwe-S32,32.0,2562.0,1.0,CC120008
462,1.0,0.15,0.9,0.9856891349245365,lh,mwe-S32,32.0,2562.0,1.0,CC120049
463,1.0,0.15,0.9,0.9856891349245365,rh,mwe-S32,32.0,2562.0,1.0,CC120049
464,1.0,0.15,0.9,0.9761841475406025,lh,mwe-S32,32.0,2562.0,1.0,CC120061
465,1.0,0.15,0.9,0.9761841475406025,rh,mwe-S32,32.0,2562.0,1.0,CC120061
466,1.0,0.15,0.9,0.9815075626073995,lh,mwe-S32,32.0,2562.0,1.0,CC120120
467,1.0,0.15,0.9,0.9815075626073995,rh,mwe-S32,32.0,2562.0,1.0,CC120120
468,1.0,0.15,0.9,0.9732264306481232,lh,mwe-S32,32.0,2562.0,1.0,CC120166
469,1.0,0.15,0.9,0.9732264306481232,rh,mwe-S32,32.0,2562.0,1.0,CC120166
470,1.0,0.15,0.9,0.9841397260318993,lh,mwe-S32,32.0,2562.0,1.0,CC120182
471,1.0,0.15,0.9,0.9841397260318993,rh,mwe-S32,32.0,2562.0,1.0,CC120182
472,1.0,0.15,0.9,0.9482063883833823,lh,mwe-S32,32.0,2562.0,1.0,CC120218
473,1.0,0.15,0.9,0.9482063883833823,rh,mwe-S32,32.0,2562.0,1.0,CC120218
474,1.0,0.15,0.9,0.9886367331414299,lh,mwe-S32,32.0,2562.0,1.0,CC120264
475,1.0,0.15,0.9,0.9886367331414299,rh,mwe-S32,32.0,2562.0,1.0,CC120264
476,1.0,0.15,0.9,0.9654736430668289,lh,mwe-S32,32.0,2562.0,1.0,CC120309
477,1.0,0.15,0.9,0.9654736430668289,rh,mwe-S32,32.0,2562.0,1.0,CC120309
478,1.0,0.15,0.9,0.9895082429315764,lh,mwe-S32,32.0,2562.0,1.0,CC120313
479,1.0,0.15,0.9,0.9895082429315764,rh,mwe-S32,32.0,2562.0,1.0,CC120313
480,1.0,0.15,0.9,0.9835800948174737,lh,mwe-S32,32.0,2562.0,1.0,CC120319
481,1.0,0.15,0.9,0.9835800948174737,rh,mwe-S32,32.0,2562.0,1.0,CC120319
482,1.0,0.15,0.9,0.949110558182057,lh,mwe-S32,32.0,2562.0,1.0,CC120376
483,1.0,0.15,0.9,0.949110558182057,rh,mwe-S32,32.0,2562.0,1.0,CC120376
484,1.0,0.15,0.9,0.9818905763814839,lh,mwe-S32,32.0,2562.0,1.0,CC120469
485,1.0,0.15,0.9,0.9818905763814839,rh,mwe-S32,32.0,2562.0,1.0,CC120469
486,1.0,0.15,0.9,0.960816008533546,lh,mwe-S32,32.0,2562.0,1.0,CC120550
487,1.0,0.15,0.9,0.960816008533546,rh,mwe-S32,32.0,2562.0,1.0,CC120550
488,1.0,0.15,0.9,0.9708562330843903,lh,mwe-S32,32.0,2562.0,1.0,CC120640
489,1.0,0.15,0.9,0.9708562330843903,rh,mwe-S32,32.0,2562.0,1.0,CC120640
490,1.0,0.15,0.9,0.9770866501201787,lh,mwe-S32,32.0,2562.0,1.0,CC120727
491,1.0,0.15,0.9,0.9770866501201787,rh,mwe-S32,32.0,2562.0,1.0,CC120727
492,1.0,0.15,0.9,0.9687567660037165,lh,mwe-S32,32.0,2562.0,1.0,CC120795
493,1.0,0.15,0.9,0.9687567660037165,rh,mwe-S32,32.0,2562.0,1.0,CC120795
494,1.0,0.15,0.9,0.9879900395780036,lh,mwe-S32,32.0,2562.0,1.0,CC121106
495,1.0,0.15,0.9,0.9879900395780036,rh,mwe-S32,32.0,2562.0,1.0,CC121106
496,1.0,0.15,0.9,0.9348098252520671,lh,mwe-S32,32.0,2562.0,1.0,CC121111
497,1.0,0.15,0.9,0.9348098252520671,rh,mwe-S32,32.0,2562.0,1.0,CC121111
498,1.0,0.15,0.9,0.9835418899113083,lh,mwe-S32,32.0,2562.0,1.0,CC121144
499,1.0,0.15,0.9,0.9835418899113083,rh,mwe-S32,32.0,2562.0,1.0,CC121144
500,1.0,0.15,0.9,0.9620632050566508,lh,mwe-S32,32.0,2562.0,1.0,CC121411
501,1.0,0.15,0.9,0.9620632050566508,rh,mwe-S32,32.0,2562.0,1.0,CC121411
502,1.0,0.15,0.9,0.9833324722946567,lh,mwe-S32,32.0,2562.0,1.0,CC121428
503,1.0,0.15,0.9,0.9833324722946567,rh,mwe-S32,32.0,2562.0,1.0,CC121428
504,1.0,0.15,0.9,0.9761488016769131,lh,mwe-S32,32.0,2562.0,1.0,CC122172
505,1.0,0.15,0.9,0.9761488016769131,rh,mwe-S32,32.0,2562.0,1.0,CC122172
506,1.0,0.15,0.9,0.9789511840982941,lh,mwe-S32,32.0,2562.0,1.0,CC210519
507,1.0,0.15,0.9,0.9789511840982941,rh,mwe-S32,32.0,2562.0,1.0,CC210519
508,1.0,0.15,0.9,0.9441249018550065,lh,mwe-S32,32.0,2562.0,1.0,CC220526
509,1.0,0.15,0.9,0.9441249018550065,rh,mwe-S32,32.0,2562.0,1.0,CC220526
510,1.0,0.15,0.9,0.9717858614098642,lh,mwe-S32,32.0,2562.0,1.0,CC221373
511,1.0,0.15,0.9,0.9717858614098642,rh,mwe-S32,32.0,2562.0,1.0,CC221373
512,0.0,0.15,0.9,0.9851176899401171,lh,mwe-S32,32.0,29.0,1.0,CC110033
513,0.0,0.15,0.9,0.9851176899401171,rh,mwe-S32,32.0,28.0,1.0,CC110033
514,0.0,0.15,0.9,0.999970629740082,lh,mwe-S32,32.0,46.0,1.0,CC110101
515,0.0,0.15,0.9,0.999970629740082,rh,mwe-S32,32.0,39.0,1.0,CC110101
516,0.0,0.15,0.9,0.9999794665164415,lh,mwe-S32,32.0,53.0,1.0,CC110187
517,0.0,0.15,0.9,0.9999794665164415,rh,mwe-S32,32.0,36.0,1.0,CC110187
518,0.0,0.15,0.9,0.9937566160765006,lh,mwe-S32,32.0,35.0,1.0,CC110411
519,0.0,0.15,0.9,0.9937566160765006,rh,mwe-S32,32.0,33.0,1.0,CC110411
520,0.0,0.15,0.9,0.999949445958358,lh,mwe-S32,32.0,44.0,1.0,CC110606
521,0.0,0.15,0.9,0.999949445958358,rh,mwe-S32,32.0,42.0,1.0,CC110606
522,0.0,0.15,0.9,0.9924608149061005,lh,mwe-S32,32.0,31.0,1.0,CC112141
523,0.0,0.15,0.9,0.9924608149061005,rh,mwe-S32,32.0,34.0,1.0,CC112141
524,0.0,0.15,0.9,0.9996366940387661,lh,mwe-S32,32.0,46.0,1.0,CC120008
525,0.0,0.15,0.9,0.9996366940387661,rh,mwe-S32,32.0,39.0,1.0,CC120008
526,0.0,0.15,0.9,0.99997364992358,lh,mwe-S32,32.0,43.0,1.0,CC120049
527,0.0,0.15,0.9,0.99997364992358,rh,mwe-S32,32.0,53.0,1.0,CC120049
528,0.0,0.15,0.9,0.9892307662096748,lh,mwe-S32,32.0,28.0,1.0,CC120061
529,0.0,0.15,0.9,0.9892307662096748,rh,mwe-S32,32.0,35.0,1.0,CC120061
530,0.0,0.15,0.9,0.99993469752183,lh,mwe-S32,32.0,43.0,1.0,CC120120
531,0.0,0.15,0.9,0.99993469752183,rh,mwe-S32,32.0,38.0,1.0,CC120120
532,0.0,0.15,0.9,0.9897853863359843,lh,mwe-S32,32.0,34.0,1.0,CC120166
533,0.0,0.15,0.9,0.9897853863359843,rh,mwe-S32,32.0,29.0,1.0,CC120166
534,0.0,0.15,0.9,0.9999829855928151,lh,mwe-S32,32.0,46.0,1.0,CC120182
535,0.0,0.15,0.9,0.9999829855928151,rh,mwe-S32,32.0,50.0,1.0,CC120182
536,0.0,0.15,0.9,0.9651233782280504,lh,mwe-S32,32.0,27.0,1.0,CC120218
537,0.0,0.15,0.9,0.9651233782280504,rh,mwe-S32,32.0,32.0,1.0,CC120218
538,0.0,0.15,0.9,0.9999898990710159,lh,mwe-S32,32.0,45.0,1.0,CC120264
539,0.0,0.15,0.9,0.9999898990710159,rh,mwe-S32,32.0,39.0,1.0,CC120264
540,0.0,0.15,0.9,0.9841111350815963,lh,mwe-S32,32.0,33.0,1.0,CC120309
541,0.0,0.15,0.9,0.9841111350815963,rh,mwe-S32,32.0,28.0,1.0,CC120309
542,0.0,0.15,0.9,0.999984813526491,lh,mwe-S32,32.0,42.0,1.0,CC120313
543,0.0,0.15,0.9,0.999984813526491,rh,mwe-S32,32.0,54.0,1.0,CC120313
544,0.0,0.15,0.9,0.9994902788657736,lh,mwe-S32,32.0,29.0,1.0,CC120319
